Name,Country Code,Day of Week,Start Time Hour,End Time Hour,Start Time Minute, End Time Minute
Grand Lux Cafe,US,4,00,00,00,00
Grand Lux Cafe,US,5,00,00,00,00
Grand Lux Cafe,US,6,00,00,00,00
Gritz Cafe,US,0,07,00,15,00
Gritz Cafe,US,1,07,00,15,00
Gritz Cafe,US,2,07,00,15,00
Gritz Cafe,US,3,07,00,15,00
Gritz Cafe,US,4,07,00,15,00
Gritz Cafe,US,5,07,00,15,00
Gritz Cafe,US,6,07,00,15,00
Guy Fieri's El Burro Borracho,US,0,17,00,22,00
Guy Fieri's El Burro Borracho,US,1,17,00,22,00
Guy Fieri's El Burro Borracho,US,2,17,00,22,00
Guy Fieri's El Burro Borracho,US,3,17,00,22,00
Guy Fieri's El Burro Borracho,US,4,17,00,22,00
Guy Fieri's El Burro Borracho,US,5,17,00,22,00
Guy Fieri's El Burro Borracho,US,6,17,00,22,00
Guy Fieri's Vegas Kitchen & Bar,US,0,08,00,00,00
Guy Fieri's Vegas Kitchen & Bar,US,1,08,00,00,00
Guy Fieri's Vegas Kitchen & Bar,US,2,08,00,00,00
Guy Fieri's Vegas Kitchen & Bar,US,3,08,00,00,00
Guy Fieri's Vegas Kitchen & Bar,US,4,08,00,02,00
Guy Fieri's Vegas Kitchen & Bar,US,5,08,00,02,00
Guy Fieri's Vegas Kitchen & Bar,US,6,08,00,00,00
Gyu-Kaku Japanese BBQ,US,0,12,00,00,30
Gyu-Kaku Japanese BBQ,US,1,12,00,00,30
Gyu-Kaku Japanese BBQ,US,2,12,00,00,30
Gyu-Kaku Japanese BBQ,US,3,12,00,00,30
Gyu-Kaku Japanese BBQ,US,4,12,00,00,30
Gyu-Kaku Japanese BBQ,US,5,12,00,00,30
Gyu-Kaku Japanese BBQ,US,6,12,00,00,30
Habaneros Taco Grill,US,0,07,00,00,00
Habaneros Taco Grill,US,1,07,00,00,00
Habaneros Taco Grill,US,2,07,00,00,00
Habaneros Taco Grill,US,3,07,00,00,00
Habaneros Taco Grill,US,4,07,00,00,00
Habaneros Taco Grill,US,5,07,00,00,00
Habaneros Taco Grill,US,6,07,00,00,00
Hachi,US,0,17,30,02,30
Hachi,US,1,17,30,02,30
Hachi,US,2,17,30,02,30
Hachi,US,3,17,30,02,30
Hachi,US,4,17,30,02,30
Hachi,US,5,17,30,02,30
Hachi,US,6,17,30,02,30
Hanabi,US,0,11,30,23,00
Hanabi,US,1,11,30,23,00
Hanabi,US,2,11,30,23,00
Hanabi,US,3,11,30,23,00
Hanabi,US,4,11,30,00,00
Hanabi,US,5,11,30,00,00
Hash House A Go Go,US,0,06,00,13,00
Hash House A Go Go,US,1,06,00,13,00
Hash House A Go Go,US,2,06,00,13,00
Hash House A Go Go,US,3,06,00,13,00
Hash House A Go Go,US,4,06,00,13,00
Hash House A Go Go,US,5,06,00,15,00
Hash House A Go Go,US,6,06,00,15,00
Hash House A Go Go,US,0,07,30,21,00
Hash House A Go Go,US,1,07,30,21,00
Hash House A Go Go,US,2,07,30,21,00
Hash House A Go Go,US,3,07,30,21,00
Hash House A Go Go,US,4,07,30,22,00
Hash House A Go Go,US,5,07,30,22,00
Hash House A Go Go,US,6,07,30,21,00
Hash House A Go Go,US,0,00,00,00,00
Hash House A Go Go,US,1,00,00,00,00
Hash House A Go Go,US,2,00,00,00,00
Hash House A Go Go,US,3,00,00,00,00
Hash House A Go Go,US,4,00,00,00,00
Hash House A Go Go,US,5,00,00,00,00
Hash House A Go Go,US,6,00,00,00,00
Herbs & Rye,US,0,17,00,02,00
Herbs & Rye,US,1,17,00,02,00
Herbs & Rye,US,2,17,00,02,00
Herbs & Rye,US,3,17,00,02,00
Herbs & Rye,US,4,17,00,03,00
Herbs & Rye,US,5,17,00,03,00
Herringbone,US,0,11,30,22,00
Herringbone,US,1,11,30,22,00
Herringbone,US,2,11,30,22,00
Herringbone,US,3,11,30,22,00
Herringbone,US,4,11,30,23,00
Herringbone,US,5,10,00,23,00
Herringbone,US,6,10,00,22,00
Hofbräuhaus Las Vegas,US,0,11,00,23,00
Hofbräuhaus Las Vegas,US,1,11,00,23,00
Hofbräuhaus Las Vegas,US,2,11,00,23,00
Hofbräuhaus Las Vegas,US,3,11,00,23,00
Hofbräuhaus Las Vegas,US,4,11,00,00,00
Hofbräuhaus Las Vegas,US,5,11,00,00,00
Hofbräuhaus Las Vegas,US,6,11,00,23,00
Holstein's Shakes & Buns,US,0,11,00,02,00
Holstein's Shakes & Buns,US,1,11,00,00,00
Holstein's Shakes & Buns,US,2,11,00,00,00
Holstein's Shakes & Buns,US,3,11,00,00,00
Holstein's Shakes & Buns,US,4,11,00,02,00
Holstein's Shakes & Buns,US,5,11,00,02,00
Holstein's Shakes & Buns,US,6,11,00,00,00
Hometown Classic American Eats,US,0,07,00,15,00
Hometown Classic American Eats,US,1,07,00,15,00
Hometown Classic American Eats,US,2,07,00,15,00
Hometown Classic American Eats,US,3,07,00,15,00
Hometown Classic American Eats,US,4,07,00,15,00
Hometown Classic American Eats,US,5,07,00,15,00
Hometown Classic American Eats,US,6,07,00,15,00
Honey Pig,US,0,00,00,00,00
Honey Pig,US,1,00,00,00,00
Honey Pig,US,2,00,00,00,00
Honey Pig,US,3,00,00,00,00
Honey Pig,US,4,00,00,00,00
Honey Pig,US,5,00,00,00,00
Honey Pig,US,6,00,00,00,00
Honey Salt,US,0,11,30,21,00
Honey Salt,US,1,11,30,22,00
Honey Salt,US,2,11,30,22,00
Honey Salt,US,3,11,30,22,00
Honey Salt,US,4,11,30,22,00
Honey Salt,US,5,10,30,22,00
Honey Salt,US,6,10,30,21,00
Hot N Juicy Crawfish,US,0,12,00,22,00
Hot N Juicy Crawfish,US,1,12,00,22,00
Hot N Juicy Crawfish,US,2,12,00,22,00
Hot N Juicy Crawfish,US,3,12,00,22,00
Hot N Juicy Crawfish,US,4,12,00,23,00
Hot N Juicy Crawfish,US,5,12,00,23,00
Hot N Juicy Crawfish,US,6,12,00,22,00
Hwaro,US,0,11,30,03,00
Hwaro,US,1,11,30,03,00
Hwaro,US,2,11,30,03,00
Hwaro,US,3,11,30,03,00
Hwaro,US,4,11,30,03,00
Hwaro,US,5,11,30,03,00
Hwaro,US,6,11,30,03,00
Ichiza,US,0,17,00,02,30
Ichiza,US,1,17,00,02,30
Ichiza,US,2,17,00,02,30
Ichiza,US,3,17,00,02,30
Ichiza,US,4,17,00,02,30
Ichiza,US,5,17,00,02,30
Ichiza,US,6,17,00,02,30
Island Flavor ,US,0,10,00,21,00
Island Flavor ,US,1,10,00,21,00
Island Flavor ,US,2,10,00,21,00
Island Flavor ,US,3,10,00,21,00
Island Flavor ,US,4,10,00,21,00
Island Flavor ,US,5,10,00,21,00
Island Flavor ,US,6,10,00,16,00
Itsy Bitsy,US,1,16,00,22,00
Itsy Bitsy,US,2,16,00,22,00
Itsy Bitsy,US,3,16,00,22,00
Itsy Bitsy,US,4,16,00,00,00
Itsy Bitsy,US,5,16,00,00,00
Izakaya Go,US,0,17,00,02,00
Izakaya Go,US,1,17,00,02,00
Izakaya Go,US,2,17,00,02,00
Izakaya Go,US,3,17,00,02,00
Izakaya Go,US,4,17,00,03,00
Izakaya Go,US,5,17,00,03,00
Izakaya Go,US,6,17,00,02,00
Jamms Restaurant,US,0,07,00,15,00
Jamms Restaurant,US,1,07,00,15,00
Jamms Restaurant,US,2,07,00,15,00
Jamms Restaurant,US,3,07,00,15,00
Jamms Restaurant,US,4,07,00,15,00
Jamms Restaurant,US,5,07,00,15,00
Jamms Restaurant,US,6,07,00,15,00
Japaneiro,US,0,18,00,03,00
Japaneiro,US,1,18,00,03,00
Japaneiro,US,2,18,00,03,00
Japaneiro,US,3,18,00,03,00
Japaneiro,US,4,18,00,03,00
Japaneiro,US,5,18,00,03,00
Japaneiro,US,6,18,00,03,00
Japanese Curry Zen,US,0,11,30,23,00
Japanese Curry Zen,US,1,11,30,23,00
Japanese Curry Zen,US,2,11,30,23,00
Japanese Curry Zen,US,3,11,30,23,00
Japanese Curry Zen,US,4,11,30,01,00
Japanese Curry Zen,US,5,11,30,01,00
Japanese Curry Zen,US,6,11,30,23,00
Jessie Rae's BBQ,US,0,11,30,20,30
Jessie Rae's BBQ,US,1,11,30,20,30
Jessie Rae's BBQ,US,2,11,30,20,30
Jessie Rae's BBQ,US,3,11,30,20,30
Jessie Rae's BBQ,US,4,11,30,20,30
Jessie Rae's BBQ,US,5,11,30,20,30
JINYA Ramen Bar,US,0,11,30,03,00
JINYA Ramen Bar,US,1,11,30,03,00
JINYA Ramen Bar,US,2,11,30,03,00
JINYA Ramen Bar,US,3,11,30,03,00
JINYA Ramen Bar,US,4,11,30,03,00
JINYA Ramen Bar,US,5,11,30,03,00
JINYA Ramen Bar,US,6,11,30,03,00
JJANGA Japanese Restaurant,US,0,11,30,02,00
JJANGA Japanese Restaurant,US,1,11,30,02,00
JJANGA Japanese Restaurant,US,2,11,30,02,00
JJANGA Japanese Restaurant,US,3,11,30,02,00
JJANGA Japanese Restaurant,US,4,11,30,02,00
JJANGA Japanese Restaurant,US,5,11,30,02,00
JJANGA Japanese Restaurant,US,6,11,30,23,00
Joe's Seafood Prime Steak & Stone Crab,US,0,11,30,22,00
Joe's Seafood Prime Steak & Stone Crab,US,1,11,30,22,00
Joe's Seafood Prime Steak & Stone Crab,US,2,11,30,22,00
Joe's Seafood Prime Steak & Stone Crab,US,3,11,30,22,00
Joe's Seafood Prime Steak & Stone Crab,US,4,11,30,23,00
Joe's Seafood Prime Steak & Stone Crab,US,5,11,30,23,00
Joe's Seafood Prime Steak & Stone Crab,US,6,11,30,22,00
John Mull's Meats & Road Kill Grill,US,0,09,00,18,00
John Mull's Meats & Road Kill Grill,US,1,09,00,18,00
John Mull's Meats & Road Kill Grill,US,2,09,00,18,00
John Mull's Meats & Road Kill Grill,US,3,09,00,18,00
John Mull's Meats & Road Kill Grill,US,4,09,00,18,00
John Mull's Meats & Road Kill Grill,US,5,09,00,18,00
Johnny Vegas Grill,US,0,08,00,23,45
Johnny Vegas Grill,US,1,08,00,23,45
Johnny Vegas Grill,US,2,08,00,23,45
Johnny Vegas Grill,US,3,08,00,23,45
Johnny Vegas Grill,US,4,08,00,01,45
Johnny Vegas Grill,US,5,08,00,01,45
Johnny Vegas Grill,US,6,08,00,23,45
Joël  Robuchon,US,0,17,00,22,00
Joël  Robuchon,US,1,17,00,22,00
Joël  Robuchon,US,2,17,00,22,00
Joël  Robuchon,US,3,17,00,22,00
Joël  Robuchon,US,4,17,00,22,00
Joël  Robuchon,US,5,17,00,22,00
Joël  Robuchon,US,6,17,00,22,00
Juan's Flaming Fajitas & Cantina,US,0,11,00,21,00
Juan's Flaming Fajitas & Cantina,US,1,11,00,21,00
Juan's Flaming Fajitas & Cantina,US,2,11,00,21,00
Juan's Flaming Fajitas & Cantina,US,3,11,00,21,00
Juan's Flaming Fajitas & Cantina,US,4,11,00,22,00
Juan's Flaming Fajitas & Cantina,US,5,11,00,22,00
Juan's Flaming Fajitas & Cantina,US,6,11,00,21,00
Julian Serrano,US,0,11,30,23,00
Julian Serrano,US,1,11,30,23,00
Julian Serrano,US,2,11,30,23,00
Julian Serrano,US,3,11,30,23,00
Julian Serrano,US,4,11,30,23,30
Julian Serrano,US,5,11,30,23,30
Julian Serrano,US,6,11,30,23,00
Jumping Rice & Rolls,US,0,11,00,22,00
Jumping Rice & Rolls,US,1,11,00,22,00
Jumping Rice & Rolls,US,2,11,00,22,00
Jumping Rice & Rolls,US,3,11,00,22,00
Jumping Rice & Rolls,US,4,11,00,22,00
Jumping Rice & Rolls,US,5,11,00,22,00
Jumping Rice & Rolls,US,6,11,00,22,00
Kabob Express,US,0,11,00,21,30
Kabob Express,US,1,11,00,21,30
Kabob Express,US,2,11,00,21,30
Kabob Express,US,3,11,00,21,30
Kabob Express,US,4,11,00,21,30
Kabob Express,US,5,11,00,21,30
Kabob Express,US,6,11,00,21,00
Kabuto,US,0,18,00,22,30
Kabuto,US,1,18,00,22,30
Kabuto,US,2,18,00,22,30
Kabuto,US,3,18,00,22,30
Kabuto,US,4,18,00,22,30
Kabuto,US,5,18,00,22,30
Kaizen Fusion Roll and Sushi,US,0,11,30,04,00
Kaizen Fusion Roll and Sushi,US,1,11,30,04,00
Kaizen Fusion Roll and Sushi,US,2,11,30,04,00
Kaizen Fusion Roll and Sushi,US,3,11,30,04,00
Kaizen Fusion Roll and Sushi,US,4,11,30,06,00
Kaizen Fusion Roll and Sushi,US,5,12,00,06,00
Kaizen Fusion Roll and Sushi,US,6,12,00,04,00
Khun Chai Thai Restaurant,US,0,11,00,02,00
Khun Chai Thai Restaurant,US,1,11,00,02,00
Khun Chai Thai Restaurant,US,2,11,00,02,00
Khun Chai Thai Restaurant,US,3,11,00,02,00
Khun Chai Thai Restaurant,US,4,11,00,02,00
Khun Chai Thai Restaurant,US,5,11,00,02,00
Khun Chai Thai Restaurant,US,6,11,00,02,00
Kneaders Bakery & Cafe,US,0,07,00,22,00
Kneaders Bakery & Cafe,US,1,07,00,22,00
Kneaders Bakery & Cafe,US,2,07,00,22,00
Kneaders Bakery & Cafe,US,3,07,00,22,00
Kneaders Bakery & Cafe,US,4,07,00,22,00
Kneaders Bakery & Cafe,US,5,07,00,22,00
KoMex Fusion,US,1,11,00,21,00
KoMex Fusion,US,2,11,00,21,00
KoMex Fusion,US,3,11,00,21,00
KoMex Fusion,US,4,11,00,21,00
KoMex Fusion,US,5,11,00,21,00
KoMex Fusion,US,6,11,00,20,00
KoMex Fusion,US,0,11,00,20,00
KoMex Fusion,US,1,11,00,20,00
KoMex Fusion,US,2,11,00,20,00
KoMex Fusion,US,3,11,00,20,00
KoMex Fusion,US,4,11,00,20,00
KoMex Fusion,US,5,11,00,20,00
Kona Grill,US,0,11,00,23,00
Kona Grill,US,1,11,00,23,00
Kona Grill,US,2,11,00,23,00
Kona Grill,US,3,11,00,23,00
Kona Grill,US,4,11,00,00,00
Kona Grill,US,5,11,00,00,00
Kona Grill,US,6,11,00,22,00
Krayvings,US,0,08,00,21,00
Krayvings,US,1,08,00,21,00
Krayvings,US,2,08,00,21,00
Krayvings,US,3,08,00,21,00
Krayvings,US,4,08,00,21,00
Krayvings,US,5,07,00,21,00
Krayvings,US,6,07,00,21,00
Kyara Japanese Tapas,US,0,11,00,15,00
Kyara Japanese Tapas,US,0,17,00,02,00
Kyara Japanese Tapas,US,1,11,00,15,00
Kyara Japanese Tapas,US,1,17,00,02,00
Kyara Japanese Tapas,US,2,11,00,15,00
Kyara Japanese Tapas,US,2,17,00,02,00
Kyara Japanese Tapas,US,3,11,00,15,00
Kyara Japanese Tapas,US,3,17,00,02,00
Kyara Japanese Tapas,US,4,11,00,15,00
Kyara Japanese Tapas,US,4,17,00,02,00
Kyara Japanese Tapas,US,5,17,00,02,00
Kyara Japanese Tapas,US,6,17,00,02,00
L&L Hawaiian Barbecue,US,0,10,00,22,00
L&L Hawaiian Barbecue,US,1,10,00,22,00
L&L Hawaiian Barbecue,US,2,10,00,22,00
L&L Hawaiian Barbecue,US,3,10,00,22,00
L&L Hawaiian Barbecue,US,4,10,00,22,00
L&L Hawaiian Barbecue,US,5,10,00,22,00
L&L Hawaiian Barbecue,US,6,10,00,22,00
La Bocce,US,0,09,30,01,00
La Bocce,US,1,09,30,01,00
La Bocce,US,2,09,30,01,00
La Bocce,US,3,09,30,01,00
La Bocce,US,4,09,30,01,00
La Bocce,US,5,09,30,01,00
La Bocce,US,6,09,30,01,00
La Parilla The Lab,US,0,09,00,21,00
La Parilla The Lab,US,2,09,00,21,00
La Parilla The Lab,US,3,09,00,21,00
La Parilla The Lab,US,4,09,00,22,00
La Parilla The Lab,US,5,09,00,22,00
La Parilla The Lab,US,6,10,00,22,00
Lago,US,0,11,30,23,00
Lago,US,1,11,30,23,00
Lago,US,2,11,30,23,00
Lago,US,3,11,30,23,00
Lago,US,4,11,30,00,00
Lago,US,5,11,30,00,00
Lago,US,6,11,00,23,00
Lakes Lounge,US,0,00,00,00,00
Lakes Lounge,US,1,00,00,00,00
Lakes Lounge,US,2,00,00,00,00
Lakes Lounge,US,3,00,00,00,00
Lakes Lounge,US,4,00,00,00,00
Lakes Lounge,US,5,00,00,00,00
Lakes Lounge,US,6,00,00,00,00
Las Delicias De Las Vegas,US,0,08,00,19,00
Las Delicias De Las Vegas,US,1,08,00,19,00
Las Delicias De Las Vegas,US,2,08,00,19,00
Las Delicias De Las Vegas,US,3,08,00,19,00
Las Delicias De Las Vegas,US,4,08,00,19,00
Las Delicias De Las Vegas,US,5,08,00,19,00
Las Delicias De Las Vegas,US,6,08,00,14,00
Le Pho Vietnamese Kitchen,US,0,11,00,22,00
Le Pho Vietnamese Kitchen,US,1,11,00,22,00
Le Pho Vietnamese Kitchen,US,2,11,00,22,00
Le Pho Vietnamese Kitchen,US,3,11,00,22,00
Le Pho Vietnamese Kitchen,US,4,11,00,22,00
Le Pho Vietnamese Kitchen,US,5,16,30,21,00
Le Pho Vietnamese Kitchen,US,6,16,30,21,00
Le Thai,US,0,11,00,23,00
Le Thai,US,1,11,00,23,00
Le Thai,US,2,11,00,23,00
Le Thai,US,3,11,00,23,00
Le Thai,US,4,11,00,00,00
Le Thai,US,5,12,00,00,00
Le Thai,US,6,16,00,22,00
Lemongrass,US,0,11,00,02,00
Lemongrass,US,1,11,00,02,00
Lemongrass,US,2,11,00,02,00
Lemongrass,US,3,11,00,02,00
Lemongrass,US,4,11,00,02,00
Lemongrass,US,5,11,00,02,00
Lemongrass,US,6,11,00,02,00
Liang's Kitchen,US,0,11,00,21,30
Liang's Kitchen,US,1,11,00,21,30
Liang's Kitchen,US,2,11,00,21,30
Liang's Kitchen,US,3,11,00,21,30
Liang's Kitchen,US,4,11,00,21,30
Liang's Kitchen,US,5,11,00,21,30
Liang's Kitchen,US,6,11,00,21,30
Lima Limon,US,0,11,00,22,00
Lima Limon,US,1,11,00,22,00
Lima Limon,US,3,11,00,22,00
Lima Limon,US,4,11,00,22,00
Lima Limon,US,5,11,00,22,00
Lima Limon,US,6,11,00,20,00
Lola's A Louisana Kitchen,US,0,11,00,21,00
Lola's A Louisana Kitchen,US,1,11,00,21,00
Lola's A Louisana Kitchen,US,2,11,00,21,00
Lola's A Louisana Kitchen,US,3,11,00,21,00
Lola's A Louisana Kitchen,US,4,11,00,22,00
Lola's A Louisana Kitchen,US,5,12,00,22,00
Lola's A Louisiana Kitchen,US,0,11,00,21,00
Lola's A Louisiana Kitchen,US,1,11,00,21,00
Lola's A Louisiana Kitchen,US,2,11,00,21,00
Lola's A Louisiana Kitchen,US,3,11,00,21,00
Lola's A Louisiana Kitchen,US,4,11,00,22,00
Lola's A Louisiana Kitchen,US,5,11,00,22,00
Lola's A Louisiana Kitchen,US,6,10,00,20,00
Los Lupes Mexican Restaurant,US,0,09,00,22,00
Los Lupes Mexican Restaurant,US,1,09,00,22,00
Los Lupes Mexican Restaurant,US,2,09,00,22,00
Los Lupes Mexican Restaurant,US,3,09,00,22,00
Los Lupes Mexican Restaurant,US,4,09,00,22,00
Los Lupes Mexican Restaurant,US,5,09,00,22,00
Los Lupes Mexican Restaurant,US,6,09,00,22,00
Los Molcajetes,US,0,08,00,22,00
Los Molcajetes,US,1,08,00,22,00
Los Molcajetes,US,2,08,00,22,00
Los Molcajetes,US,3,08,00,22,00
Los Molcajetes,US,4,08,00,22,00
Los Molcajetes,US,5,08,00,22,00
Los Molcajetes,US,6,08,00,22,00
Los Tacos,US,0,10,00,22,00
Los Tacos,US,1,10,00,22,00
Los Tacos,US,2,10,00,22,00
Los Tacos,US,3,10,00,22,00
Los Tacos,US,4,10,00,22,00
Los Tacos,US,5,10,00,22,00
Los Tacos,US,6,10,00,22,00
Lotus of Siam,US,0,11,00,14,30
Lotus of Siam,US,0,17,30,22,00
Lotus of Siam,US,1,11,00,14,30
Lotus of Siam,US,1,17,30,22,00
Lotus of Siam,US,2,11,00,14,30
Lotus of Siam,US,2,17,30,22,00
Lotus of Siam,US,3,11,00,14,30
Lotus of Siam,US,3,17,30,22,00
Lotus of Siam,US,4,11,00,14,30
Lotus of Siam,US,4,17,30,22,00
Lotus of Siam,US,5,17,30,22,00
Lotus of Siam,US,6,17,30,22,00
Lucki Thai,US,0,11,00,22,00
Lucki Thai,US,1,11,00,22,00
Lucki Thai,US,2,11,00,22,00
Lucki Thai,US,3,11,00,22,00
Lucki Thai,US,4,11,00,22,00
Lucki Thai,US,5,11,00,22,00
Lucki Thai,US,6,11,00,22,00
M&M Soul Food Cafe,US,0,07,00,20,00
M&M Soul Food Cafe,US,1,07,00,20,00
M&M Soul Food Cafe,US,2,07,00,20,00
M&M Soul Food Cafe,US,3,07,00,20,00
M&M Soul Food Cafe,US,4,07,00,20,00
M&M Soul Food Cafe,US,5,07,00,20,00
M&M Soul Food Cafe,US,6,07,00,20,00
Maggiano's Little Italy,US,0,11,00,23,00
Maggiano's Little Italy,US,1,11,00,23,00
Maggiano's Little Italy,US,2,11,00,23,00
Maggiano's Little Italy,US,3,11,00,23,00
Maggiano's Little Italy,US,4,11,00,23,00
Maggiano's Little Italy,US,5,11,00,23,00
Maggiano's Little Italy,US,6,11,00,23,00
Makino Sushi & Seafood Buffet,US,0,11,30,14,30
Makino Sushi & Seafood Buffet,US,0,17,00,21,00
Makino Sushi & Seafood Buffet,US,1,11,30,14,30
Makino Sushi & Seafood Buffet,US,1,17,00,21,00
Makino Sushi & Seafood Buffet,US,2,11,30,14,30
Makino Sushi & Seafood Buffet,US,2,17,00,21,00
Makino Sushi & Seafood Buffet,US,3,11,30,14,30
Makino Sushi & Seafood Buffet,US,3,17,00,21,00
Makino Sushi & Seafood Buffet,US,4,11,30,15,00
Makino Sushi & Seafood Buffet,US,4,17,00,21,00
Makino Sushi & Seafood Buffet,US,5,11,30,15,00
Makino Sushi & Seafood Buffet,US,5,17,00,21,00
Makino Sushi & Seafood Buffet,US,6,11,30,15,00
Makino Sushi & Seafood Buffet,US,6,17,00,21,00
MAMAOH,US,0,12,00,21,00
MAMAOH,US,1,12,00,21,00
MAMAOH,US,2,12,00,21,00
MAMAOH,US,3,12,00,19,00
MAMAOH,US,4,12,00,21,00
MAMAOH,US,5,12,00,21,00
MAMAOH,US,6,12,00,21,00
Manna Korean BBQ,US,0,10,00,17,00
Manna Korean BBQ,US,1,10,00,17,00
Manna Korean BBQ,US,2,10,00,17,00
Manna Korean BBQ,US,3,10,00,17,00
Manna Korean BBQ,US,4,10,00,17,00
Manna Korean BBQ,US,5,11,00,16,00
Marilyn's Cafe,US,0,00,00,00,00
Marilyn's Cafe,US,1,00,00,00,00
Marilyn's Cafe,US,2,00,00,00,00
Marilyn's Cafe,US,3,00,00,00,00
Marilyn's Cafe,US,4,00,00,00,00
Marilyn's Cafe,US,5,00,00,00,00
Marilyn's Cafe,US,6,00,00,00,00
Market Grille Cafe,US,0,11,00,22,00
Market Grille Cafe,US,1,11,00,22,00
Market Grille Cafe,US,2,11,00,22,00
Market Grille Cafe,US,3,11,00,22,00
Market Grille Cafe,US,4,11,00,22,00
Market Grille Cafe,US,5,11,00,22,00
Market Street Cafe,US,0,00,00,00,00
Market Street Cafe,US,1,00,00,00,00
Market Street Cafe,US,2,00,00,00,00
Market Street Cafe,US,3,00,00,00,00
Market Street Cafe,US,4,00,00,00,00
Market Street Cafe,US,5,00,00,00,00
Market Street Cafe,US,6,00,00,00,00
Mary's Hash House,US,0,06,00,14,00
Mary's Hash House,US,1,06,00,14,00
Mary's Hash House,US,2,06,00,14,00
Mary's Hash House,US,3,06,00,14,00
Mary's Hash House,US,4,06,00,14,00
Mary's Hash House,US,5,06,00,14,00
Mary's Hash House,US,6,06,00,14,00
Maui Rose Hawaiian BBQ,US,0,11,00,21,00
Maui Rose Hawaiian BBQ,US,1,11,00,21,00
Maui Rose Hawaiian BBQ,US,2,11,00,21,00
Maui Rose Hawaiian BBQ,US,3,11,00,21,00
Maui Rose Hawaiian BBQ,US,4,11,00,21,00
Maui Rose Hawaiian BBQ,US,5,11,00,21,00
Maza Mediterranean & Turkish Grill,US,0,11,00,22,00
Maza Mediterranean & Turkish Grill,US,1,11,00,22,00
Maza Mediterranean & Turkish Grill,US,2,11,00,22,00
Maza Mediterranean & Turkish Grill,US,3,11,00,22,00
Maza Mediterranean & Turkish Grill,US,4,11,00,23,00
Maza Mediterranean & Turkish Grill,US,5,11,00,23,00
Maza Mediterranean & Turkish Grill,US,6,11,00,23,00
Mesa Grill,US,0,11,00,14,30
Mesa Grill,US,0,17,00,23,00
Mesa Grill,US,1,11,00,14,30
Mesa Grill,US,1,17,00,23,00
Mesa Grill,US,2,11,00,14,30
Mesa Grill,US,2,17,00,23,00
Mesa Grill,US,3,11,00,14,30
Mesa Grill,US,3,17,00,23,00
Mesa Grill,US,4,11,00,14,30
Mesa Grill,US,4,17,00,23,00
Mesa Grill,US,5,10,30,15,00
Mesa Grill,US,5,17,00,23,00
Mesa Grill,US,6,10,30,15,00
Mesa Grill,US,6,17,00,23,00
Mexipanese,US,0,11,00,15,00
Mexipanese,US,1,11,00,17,30
Mexipanese,US,2,11,00,15,00
Mexipanese,US,3,11,00,17,30
Mexipanese,US,4,11,00,15,00
Mingo Kitchen & Lounge,US,0,11,00,22,00
Mingo Kitchen & Lounge,US,1,11,00,22,00
Mingo Kitchen & Lounge,US,2,11,00,22,00
Mingo Kitchen & Lounge,US,3,11,00,22,00
Mingo Kitchen & Lounge,US,4,11,00,00,00
Mingo Kitchen & Lounge,US,5,11,00,00,00
Mizumi,US,0,17,30,22,00
Mizumi,US,1,17,30,22,00
Mizumi,US,2,17,30,22,00
Mizumi,US,3,17,30,22,00
Mizumi,US,4,17,30,22,30
Mizumi,US,5,17,30,22,30
Mizumi,US,6,05,30,22,00
Moko Ramen Bar,US,0,11,00,22,00
Moko Ramen Bar,US,1,11,00,22,00
Moko Ramen Bar,US,2,11,00,22,00
Moko Ramen Bar,US,3,11,00,22,00
Moko Ramen Bar,US,4,11,00,22,00
Moko Ramen Bar,US,5,11,00,22,00
Mom's Teriyaki,US,0,11,00,21,00
Mom's Teriyaki,US,1,11,00,21,00
Mom's Teriyaki,US,2,11,00,21,00
Mom's Teriyaki,US,3,11,00,21,00
Mom's Teriyaki,US,4,11,00,21,00
Mom's Teriyaki,US,5,11,00,21,00
Monta Ramen,US,0,11,30,23,00
Monta Ramen,US,1,11,30,23,00
Monta Ramen,US,2,11,30,23,00
Monta Ramen,US,3,11,30,23,00
Monta Ramen,US,4,11,30,01,00
Monta Ramen,US,5,11,30,01,00
Monta Ramen,US,6,11,30,23,00
Mount Everest India's Cuisine,US,0,11,00,15,00
Mount Everest India's Cuisine,US,0,17,00,22,00
Mount Everest India's Cuisine,US,1,11,00,15,00
Mount Everest India's Cuisine,US,1,17,00,22,00
Mount Everest India's Cuisine,US,2,11,00,15,00
Mount Everest India's Cuisine,US,2,17,00,22,00
Mount Everest India's Cuisine,US,3,11,00,15,00
Mount Everest India's Cuisine,US,3,17,00,22,00
Mount Everest India's Cuisine,US,4,11,00,15,00
Mount Everest India's Cuisine,US,4,17,00,22,00
Mount Everest India's Cuisine,US,5,11,00,15,00
Mount Everest India's Cuisine,US,5,17,00,22,00
Mount Everest India's Cuisine,US,6,11,00,15,00
Mount Everest India's Cuisine,US,6,17,00,22,00
Mr. ChopStix,US,0,11,00,21,30
Mr. ChopStix,US,1,11,00,21,30
Mr. ChopStix,US,2,11,00,21,30
Mr. ChopStix,US,3,11,00,21,30
Mr. ChopStix,US,4,11,00,21,30
Mr. ChopStix,US,5,11,00,21,30
Mr. ChopStix,US,6,11,00,21,30
MTO Café,US,0,08,00,14,00
MTO Café,US,1,08,00,14,00
MTO Café,US,2,08,00,14,00
MTO Café,US,3,08,00,14,00
