Name,Country Code,Day of Week,Start Time,End Time
The Hudson Cafe,US,6,0800,1600
Taqueria Santa Fe,US,0,1100,0000
Taqueria Santa Fe,US,1,1100,0000
Taqueria Santa Fe,US,2,1100,0000
Taqueria Santa Fe,US,3,1100,0000
Taqueria Santa Fe,US,4,1100,0000
Taqueria Santa Fe,US,5,1100,0000
Taqueria Santa Fe,US,6,1100,0000
JoJu,US,0,1100,2100
JoJu,US,1,1100,2100
JoJu,US,2,1100,2100
JoJu,US,3,1100,2100
JoJu,US,4,1100,2100
JoJu,US,5,1100,2100
JoJu,US,6,1100,2100
Pop's For Italian,US,1,1600,2300
Pop's For Italian,US,2,1600,2300
Pop's For Italian,US,3,1600,2300
Pop's For Italian,US,4,1600,0000
Pop's For Italian,US,5,1000,0000
Pop's For Italian,US,6,1000,2300
Mabel Gray,US,1,1700,2200
Mabel Gray,US,2,1700,2200
Mabel Gray,US,3,1700,2200
Mabel Gray,US,4,1700,2300
Mabel Gray,US,5,1600,2300
Aim Thai Restaurant,US,1,1000,2000
Aim Thai Restaurant,US,2,1000,2000
Aim Thai Restaurant,US,3,1000,2000
Aim Thai Restaurant,US,4,1000,2000
Aim Thai Restaurant,US,5,1000,2000
Aim Thai Restaurant,US,6,1000,2000
Classic Burger,US,0,1000,2100
Classic Burger,US,1,1000,2100
Classic Burger,US,2,1000,2100
Classic Burger,US,3,1000,2100
Classic Burger,US,4,1000,2100
Classic Burger,US,5,0900,2100
Classic Burger,US,6,1000,2100
Holy Smokes BBQ,US,2,1100,1500
Holy Smokes BBQ,US,3,1100,1500
Holy Smokes BBQ,US,4,1100,2000
Holy Smokes BBQ,US,5,1100,1600
Hot Toppings Pizza,US,0,1100,2200
Hot Toppings Pizza,US,1,1100,2200
Hot Toppings Pizza,US,2,1100,2200
Hot Toppings Pizza,US,3,1100,2200
Hot Toppings Pizza,US,4,1100,2200
Hot Toppings Pizza,US,5,1100,2200
Hot Toppings Pizza,US,6,1100,2200
Knockout Burgers,US,0,1000,2000
Knockout Burgers,US,1,1000,2000
Knockout Burgers,US,2,1000,2000
Knockout Burgers,US,3,1000,2000
