id,city,title,alias
new-asia-restaurant-lowell,Lowell,Thai,thai
new-asia-restaurant-lowell,Lowell,Cambodian,cambodian
oasis-grill-and-restaurant-lowell,Lowell,Brazilian,brazilian
oasis-grill-and-restaurant-lowell,Lowell,Steakhouses,steak
old-worthen-house-lowell,Lowell,Dive Bars,divebars
old-worthen-house-lowell,Lowell,American (Traditional),tradamerican
old-worthen-house-lowell,Lowell,Sandwiches,sandwiches
olympia-restaurant-lowell,Lowell,Greek,greek
olympia-restaurant-lowell,Lowell,Mediterranean,mediterranean
owl-diner-lowell,Lowell,Diners,diners
phnom-penh-restaurant-lowell-2,Lowell,Cambodian,cambodian
pho-88-lowell,Lowell,Vietnamese,vietnamese
phoenix-rising-pizza-lowell,Lowell,Food Trucks,foodtrucks
phoenix-rising-pizza-lowell,Lowell,Pizza,pizza
phoenix-rising-pizza-lowell,Lowell,Italian,italian
pizza-and-sub-stop-lowell,Lowell,Pizza,pizza
pizza-and-sub-stop-lowell,Lowell,Vegan,vegan
pizza-and-sub-stop-lowell,Lowell,Indian,indpak
priya-indian-cuisine-lowell,Lowell,Indian,indpak
rancho-tipico-lowell,Lowell,Spanish,spanish
rancho-tipico-lowell,Lowell,Dominican,dominican
ricardos-cafe-trattoria-lowell,Lowell,Italian,italian
romeo-and-juliet-cafe-lowell,Lowell,Restaurants,restaurants
senmonorom-restaurant-lowell,Lowell,Cambodian,cambodian
simply-khmer-lowell-2,Lowell,Cambodian,cambodian
sizzling-kitchen-lowell,Lowell,Asian Fusion,asianfusion
sizzling-kitchen-lowell,Lowell,Bakeries,bakeries
sizzling-kitchen-lowell,Lowell,Italian,italian
suppas-pizza-and-subs-lowell,Lowell,Pizza,pizza
suppas-pizza-and-subs-lowell,Lowell,Sandwiches,sandwiches
suppas-pizza-and-subs-lowell,Lowell,Salad,salad
tacos-lupita-lowell-2,Lowell,Mexican,mexican
tavern-in-the-square-lowell,Lowell,American (New),newamerican
tavern-in-the-square-lowell,Lowell,Sports Bars,sportsbars
tavern-in-the-square-lowell,Lowell,Sandwiches,sandwiches
tech-heng-restaurant-lowell,Lowell,Cambodian,cambodian
the-old-court-lowell,Lowell,Irish,irish
the-old-court-lowell,Lowell,Sports Bars,sportsbars
the-old-court-lowell,Lowell,Pubs,pubs
thirsty-first-bar-and-grill-lowell,Lowell,Bars,bars
thirsty-first-bar-and-grill-lowell,Lowell,American (Traditional),tradamerican
time-out-cafe-and-eatery-lowell,Lowell,Sandwiches,sandwiches
time-out-cafe-and-eatery-lowell,Lowell,Spanish,spanish
time-out-cafe-and-eatery-lowell,Lowell,Juice Bars & Smoothies,juicebars
tremonte-pizzeria-restaurant-and-bar-lowell,Lowell,Pizza,pizza
tremonte-pizzeria-restaurant-and-bar-lowell,Lowell,American (Traditional),tradamerican
udupi-bhavan-lowell,Lowell,Indian,indpak
udupi-bhavan-lowell,Lowell,Vegetarian,vegetarian
uncharted-lowell,Lowell,Music Venues,musicvenues
uncharted-lowell,Lowell,Art Galleries,galleries
uncharted-lowell,Lowell,Cafes,cafes
viet-thai-lowell,Lowell,Vietnamese,vietnamese
viet-thai-lowell,Lowell,Thai,thai
whams-cafe-lowell,Lowell,Cafes,cafes
nolo-bistro-and-bar-tyngsborough,Tyngsborough,American (Traditional),tradamerican
palermos-beckett-ridge,Beckett Ridge,Italian,italian
mi-burrito-mexican-grill-butler,Butler,Mexican,mexican
meritage-cincinnati-2,Cincinnati,American (New),newamerican
meritage-cincinnati-2,Cincinnati,Seafood,seafood
meritage-cincinnati-2,Cincinnati,Sandwiches,sandwiches
smoq-cincinnati,Cincinnati,Southern,southern
smoq-cincinnati,Cincinnati,Barbeque,bbq
smoq-cincinnati,Cincinnati,Soul Food,soulfood
village-troubadour-cincinnati,Cincinnati,Cafes,cafes
vincenzos-cincinnati,Cincinnati,Italian,italian
butt-shack-bbq-grill-fairfield,Fairfield,Barbeque,bbq
butt-shack-bbq-grill-fairfield,Fairfield,American (Traditional),tradamerican
house-of-bangkok-fairfield,Fairfield,Thai,thai
lisas-kitchen-fairfield,Fairfield,Diners,diners
lisas-kitchen-fairfield,Fairfield,Breakfast & Brunch,breakfast_brunch
sneaky-petes-fairfield,Fairfield,Bars,bars
sneaky-petes-fairfield,Fairfield,American (Traditional),tradamerican
sneaky-petes-fairfield,Fairfield,Pool Halls,poolhalls
sushi-house-fairfield,Fairfield,Asian Fusion,asianfusion
sushi-house-fairfield,Fairfield,Sushi Bars,sushi
sushi-house-fairfield,Fairfield,Japanese,japanese
aangan-sweets-and-catering-hamilton-2,Hamilton,Indian,indpak
aangan-sweets-and-catering-hamilton-2,Hamilton,Vegetarian,vegetarian
aangan-sweets-and-catering-hamilton-2,Hamilton,Desserts,desserts
all8up-pizza-hamilton,Hamilton,Italian,italian
all8up-pizza-hamilton,Hamilton,Pizza,pizza
all8up-pizza-hamilton,Hamilton,Sandwiches,sandwiches
alleys-on-the-river-hamilton-2,Hamilton,American (New),newamerican
andys-restaurant-hamilton,Hamilton,Restaurants,restaurants
applebees-hamilton,Hamilton,Sports Bars,sportsbars
applebees-hamilton,Hamilton,Burgers,burgers
applebees-hamilton,Hamilton,American (Traditional),tradamerican
big-buls-hamilton,Hamilton,American (Traditional),tradamerican
big-buls-hamilton,Hamilton,Beer Gardens,beergardens
big-buls-hamilton,Hamilton,American (New),newamerican
browns-deli-hamilton,Hamilton,Delis,delis
china-inn-hamilton,Hamilton,Chinese,chinese
china-inn-hamilton,Hamilton,Asian Fusion,asianfusion
chinese-lantern-hamilton,Hamilton,Chinese,chinese
coach-house-tavern-and-grille-hamilton,Hamilton,Restaurants,restaurants
cocos-mexican-bar-and-grill-hamilton,Hamilton,Mexican,mexican
cocos-mexican-bar-and-grill-hamilton,Hamilton,Bars,bars
el-mariachi-hamilton,Hamilton,Mexican,mexican
fuji-steak-house-hamilton,Hamilton,Japanese,japanese
fuji-steak-house-hamilton,Hamilton,Steakhouses,steak
ginas-italian-food-and-spirits-hamilton,Hamilton,Italian,italian
grandstand-bar-and-grill-hamilton,Hamilton,American (Traditional),tradamerican
grandstand-bar-and-grill-hamilton,Hamilton,Sandwiches,sandwiches
high-st-cafe-hamilton,Hamilton,Comfort Food,comfortfood
hong-kong-wok-hamilton,Hamilton,Chinese,chinese
hong-kong-wok-hamilton,Hamilton,Barbeque,bbq
hong-kong-wok-hamilton,Hamilton,Chicken Wings,chicken_wings
hydes-restaurant-hamilton,Hamilton,Desserts,desserts
hydes-restaurant-hamilton,Hamilton,Breakfast & Brunch,breakfast_brunch
hydes-restaurant-hamilton,Hamilton,Sandwiches,sandwiches
j-austins-riverbank-cafe-hamilton,Hamilton,Southern,southern
j-austins-riverbank-cafe-hamilton,Hamilton,Gastropubs,gastropubs
jojos-cupcakes-and-more-hamilton-3,Hamilton,Cupcakes,cupcakes
jojos-cupcakes-and-more-hamilton-3,Hamilton,Coffee & Tea,coffee
jojos-cupcakes-and-more-hamilton-3,Hamilton,Breakfast & Brunch,breakfast_brunch
jollys-drive-in-hamilton-2,Hamilton,Fast Food,hotdogs
jollys-drive-in-hamilton-2,Hamilton,American (New),newamerican
jollys-drive-in-hamilton,Hamilton,American (New),newamerican
jollys-drive-in-hamilton,Hamilton,Fast Food,hotdogs
jollys-drive-in-hamilton,Hamilton,Hot Dogs,hotdog
kostas-restaurant-hamilton,Hamilton,American (Traditional),tradamerican
la-cazuela-mexican-grill-and-bar-hamilton,Hamilton,Mexican,mexican
la-cazuela-mexican-grill-and-bar-hamilton,Hamilton,Salad,salad
la-cazuela-mexican-grill-and-bar-hamilton,Hamilton,Seafood,seafood
lindenwald-station-family-diner-hamilton,Hamilton,Diners,diners
mad-mikes-burgers-and-fries-hamilton-2,Hamilton,Burgers,burgers
marcos-pizza-hamilton-3,Hamilton,Pizza,pizza
marcos-pizza-hamilton-3,Hamilton,Sandwiches,sandwiches
mikes-chili-and-gyros-hamilton,Hamilton,Greek,greek
mikes-chili-and-gyros-hamilton,Hamilton,Mediterranean,mediterranean
mikes-chili-and-gyros-hamilton,Hamilton,Fast Food,hotdogs
milillos-pizza-hamilton,Hamilton,Pizza,pizza
milillos-pizza-hamilton,Hamilton,Desserts,desserts
millville-restaurant-hamilton-2,Hamilton,American (Traditional),tradamerican
neal-southern-style-foods-hamilton,Hamilton,Restaurants,restaurants
neals-famous-bbq-hamilton,Hamilton,Barbeque,bbq
plaza-one-grille-hamilton,Hamilton,American (Traditional),tradamerican
plaza-one-grille-hamilton,Hamilton,Steakhouses,steak
plaza-one-grille-hamilton,Hamilton,Sandwiches,sandwiches
reds-hamburgers-hamilton,Hamilton,Salad,salad
reds-hamburgers-hamilton,Hamilton,Soup,soup
reds-hamburgers-hamilton,Hamilton,Sandwiches,sandwiches
richards-pizza-hamilton-2,Hamilton,Pizza,pizza
ryans-tavern-hamilton,Hamilton,Irish,irish
silver-tee-kitchen-and-craft-bar-hamilton,Hamilton,Bars,bars
silver-tee-kitchen-and-craft-bar-hamilton,Hamilton,Italian,italian
silver-tee-kitchen-and-craft-bar-hamilton,Hamilton,American (Traditional),tradamerican
smashburger-hamilton-2,Hamilton,Burgers,burgers
sweden-creme-hamilton,Hamilton,Ice Cream & Frozen Yogurt,icecream
sweden-creme-hamilton,Hamilton,Burgers,burgers
sweden-creme-hamilton,Hamilton,Chicken Wings,chicken_wings
taqueria-guanajuato-hamilton,Hamilton,Food Trucks,foodtrucks
taqueria-guanajuato-hamilton,Hamilton,Mexican,mexican
taqueria-paisanos-hamilton,Hamilton,Mexican,mexican
taqueria-y-pupuseria-mari-hamilton,Hamilton,Mexican,mexican
taqueria-y-pupuseria-mari-hamilton,Hamilton,Salvadoran,salvadoran
texas-roadhouse-hamilton,Hamilton,Steakhouses,steak
texas-roadhouse-hamilton,Hamilton,Barbeque,bbq
texas-roadhouse-hamilton,Hamilton,American (Traditional),tradamerican
true-west-coffee-downtown-hamilton-2,Hamilton,American (New),newamerican
true-west-coffee-hamilton,Hamilton,Coffee & Tea,coffee
true-west-coffee-hamilton,Hamilton,Sandwiches,sandwiches
walts-barbeque-hamilton-hamilton,Hamilton,Barbeque,bbq
walts-barbeque-hamilton-hamilton,Hamilton,Southern,southern
wings-on-brookwood-hamilton,Hamilton,Chicken Wings,chicken_wings
coopers-hawk-winery-and-restaurants-liberty-township,Liberty Township,American (New),newamerican
coopers-hawk-winery-and-restaurants-liberty-township,Liberty Township,Wine Tasting Room,winetastingroom
cozys-cafe-and-pub-liberty-township,Liberty Township,American (New),newamerican
cozys-cafe-and-pub-liberty-township,Liberty Township,Pubs,pubs
cozys-cottage-liberty-township,Liberty Township,American (New),newamerican
cozys-cottage-liberty-township,Liberty Township,Breakfast & Brunch,breakfast_brunch
cozys-cottage-liberty-township,Liberty Township,Wine Bars,wine_bars
northstar-cafe-liberty-township,Liberty Township,American (New),newamerican
northstar-cafe-liberty-township,Liberty Township,Breakfast & Brunch,breakfast_brunch
northstar-cafe-liberty-township,Liberty Township,Vegetarian,vegetarian
phoenician-taverna-mason,Mason,Mediterranean,mediterranean
phoenician-taverna-mason,Mason,Lebanese,lebanese
the-wildflower-cafe-and-coffee-house-mason,Mason,American (New),newamerican
the-wildflower-cafe-and-coffee-house-mason,Mason,Cafes,cafes
combs-bbq-central-middletown,Middletown,Barbeque,bbq
grecian-delight-middletown,Middletown,Greek,greek
grecian-delight-middletown,Middletown,American (Traditional),tradamerican
grecian-delight-middletown,Middletown,Mediterranean,mediterranean
rivertown-brewery-and-barrel-house-monroe,Monroe,Breweries,breweries
rivertown-brewery-and-barrel-house-monroe,Monroe,Pubs,pubs
rivertown-brewery-and-barrel-house-monroe,Monroe,Barbeque,bbq
mac-and-joes-oxford,Oxford,American (Traditional),tradamerican
mac-and-joes-oxford,Oxford,Sports Bars,sportsbars
paesanos-pasta-house-oxford,Oxford,Italian,italian
steinkeller-oxford,Oxford,German,german
steinkeller-oxford,Oxford,American (Traditional),tradamerican
steinkeller-oxford,Oxford,Bars,bars
pappadeaux-seafood-kitchen-springdale,Springdale,Cajun/Creole,cajun
pappadeaux-seafood-kitchen-springdale,Springdale,Seafood,seafood
tortilleria-garcia-springdale,Springdale,Mexican,mexican
zona-vip-springdale-2,Springdale,Colombian,colombian
aladdins-eatery-west-chester,West Chester,Mediterranean,mediterranean
aladdins-eatery-west-chester,West Chester,Lebanese,lebanese
the-wise-owl-west-chester,West Chester,Wine Bars,wine_bars
the-wise-owl-west-chester,West Chester,Tapas Bars,tapas
tikka-grill-west-chester-3,West Chester,Mediterranean,mediterranean
tikka-grill-west-chester-3,West Chester,Cheesesteaks,cheesesteaks
tikka-grill-west-chester-3,West Chester,Greek,greek
korealistic-west-chester-township,West Chester Township,Korean,korean
korealistic-west-chester-township,West Chester Township,Japanese,japanese
thai-koon-kitchen-west-chester-township,West Chester Township,Thai,thai
yummy-bowl-west-chester-township,West Chester Township,Chinese,chinese
tela-bar-and-kitchen-wyoming,Wyoming,Gastropubs,gastropubs
tela-bar-and-kitchen-wyoming,Wyoming,Wine Bars,wine_bars
68-degrees-kitchen-austin-2,Austin,Italian,italian
827rays-kitchen-cellar-austin,Austin,Wine Bars,wine_bars
827rays-kitchen-cellar-austin,Austin,French,french
888-pan-asian-restaurant-austin,Austin,Vietnamese,vietnamese
888-pan-asian-restaurant-austin,Austin,Thai,thai
888-pan-asian-restaurant-austin,Austin,Chinese,chinese
agazajos-flying-pizza-and-italian-restaurant-austin,Austin,Italian,italian
agazajos-flying-pizza-and-italian-restaurant-austin,Austin,Pizza,pizza
almarah-mediterranean-cuisine-austin-3,Austin,Pizza,pizza
almarah-mediterranean-cuisine-austin-3,Austin,Mediterranean,mediterranean
almarah-mediterranean-cuisine-austin-3,Austin,Greek,greek
austin-taco-project-austin,Austin,Tapas/Small Plates,tapasmallplates
austin-taco-project-austin,Austin,Pubs,pubs
austin-taco-project-austin,Austin,Tacos,tacos
aviator-pizza-and-drafthouse-austin,Austin,Pizza,pizza
aviator-pizza-and-drafthouse-austin,Austin,Beer Bar,beerbar
aviator-pizza-and-drafthouse-austin,Austin,Sandwiches,sandwiches
baretto-austin,Austin,Cocktail Bars,cocktailbars
baretto-austin,Austin,American (Traditional),tradamerican
baretto-austin,Austin,Wine Bars,wine_bars
barley-swine-austin,Austin,American (New),newamerican
barley-swine-austin,Austin,Bars,bars
bazille-austin,Austin,French,french
bazille-austin,Austin,American (New),newamerican
bazille-austin,Austin,Brasseries,brasseries
blue-dahlia-bistro-austin-2,Austin,Cafes,cafes
blue-dahlia-bistro-austin-2,Austin,French,french
blue-dahlia-bistro-austin-2,Austin,Coffee & Tea,coffee
bonhomie-austin,Austin,Diners,diners
bonhomie-austin,Austin,French,french
bonhomie-austin,Austin,Breakfast & Brunch,breakfast_brunch
boteco-austin-3,Austin,Brazilian,brazilian
boteco-austin-3,Austin,Latin American,latin
botticellis-austin,Austin,Italian,italian
brentwood-social-house-austin,Austin,Cafes,cafes
brentwood-social-house-austin,Austin,Coffee & Tea,coffee
brentwood-social-house-austin,Austin,Bakeries,bakeries
bun-belly-austin,Austin,Vietnamese,vietnamese
bun-belly-austin,Austin,Asian Fusion,asianfusion
cafe-josie-austin-3,Austin,American (Traditional),tradamerican
cafe-josie-austin-3,Austin,Cafes,cafes
café-no-sé-austin,Austin,Cafes,cafes
café-no-sé-austin,Austin,Breakfast & Brunch,breakfast_brunch
café-no-sé-austin,Austin,Burgers,burgers
chicon-austin,Austin,American (New),newamerican
chilantro-austin-6,Austin,Korean,korean
chilantro-austin-6,Austin,Barbeque,bbq
chinos-and-gringos-austin,Austin,Tex-Mex,tex-mex
chinos-and-gringos-austin,Austin,Asian Fusion,asianfusion
chinos-and-gringos-austin,Austin,Breakfast & Brunch,breakfast_brunch
coast-bar-and-kitchen-austin,Austin,Cocktail Bars,cocktailbars
coast-bar-and-kitchen-austin,Austin,Seafood,seafood
coast-bar-and-kitchen-austin,Austin,Breakfast & Brunch,breakfast_brunch
contigo-austin,Austin,Bars,bars
contigo-austin,Austin,American (Traditional),tradamerican
contigo-austin,Austin,Chicken Wings,chicken_wings
coopers-old-time-pit-bar-b-que-austin,Austin,Barbeque,bbq
copper-restaurant-and-dessert-lounge-austin,Austin,Desserts,desserts
copper-restaurant-and-dessert-lounge-austin,Austin,American (New),newamerican
copper-restaurant-and-dessert-lounge-austin,Austin,Breakfast & Brunch,breakfast_brunch
corner-austin-2,Austin,American (Traditional),tradamerican
corner-austin-2,Austin,Bars,bars
counter-3-five-vii-austin,Austin,American (New),newamerican
counter-3-five-vii-austin,Austin,Wine Bars,wine_bars
cuba-512-austin,Austin,Caribbean,caribbean
cuba-512-austin,Austin,Cuban,cuban
culinary-dropout-austin,Austin,Bars,bars
culinary-dropout-austin,Austin,American (New),newamerican
culinary-dropout-austin,Austin,Music Venues,musicvenues
cypress-grill-austin,Austin,American (Traditional),tradamerican
cypress-grill-austin,Austin,Cajun/Creole,cajun
cypress-grill-austin,Austin,Seafood,seafood
dai-due-austin-5,Austin,Butcher,butcher
dai-due-austin-5,Austin,American (New),newamerican
dai-due-austin-5,Austin,Breakfast & Brunch,breakfast_brunch
dee-dee-austin-2,Austin,Thai,thai
dee-dee-austin-2,Austin,Food Trucks,foodtrucks
delicious-austin,Austin,Delis,delis
delicious-austin,Austin,Grocery,grocery
delicious-austin,Austin,Beer Bar,beerbar
desano-pizzeria-napoletana-austin,Austin,Pizza,pizza
district-kitchen-and-cocktails-austin,Austin,American (New),newamerican
district-kitchen-and-cocktails-austin,Austin,Breakfast & Brunch,breakfast_brunch
district-kitchen-and-cocktails-austin,Austin,Cocktail Bars,cocktailbars
dragonbeard-kitchen-austin,Austin,Asian Fusion,asianfusion
dragonbeard-kitchen-austin,Austin,Hawaiian,hawaiian
dragonbeard-kitchen-austin,Austin,Diners,diners
eastside-cafe-austin,Austin,American (Traditional),tradamerican
eastside-cafe-austin,Austin,Bars,bars
easy-tiger-austin,Austin,German,german
easy-tiger-austin,Austin,Bakeries,bakeries
easy-tiger-austin,Austin,Beer Gardens,beergardens
eberly-austin,Austin,Bars,bars
eberly-austin,Austin,American (Traditional),tradamerican
eberly-austin,Austin,Breakfast & Brunch,breakfast_brunch
emmer-and-rye-austin,Austin,Tapas/Small Plates,tapasmallplates
emmer-and-rye-austin,Austin,American (New),newamerican
emmer-and-rye-austin,Austin,Breakfast & Brunch,breakfast_brunch
eureka-austin,Austin,Bars,bars
eureka-austin,Austin,American (New),newamerican
eureka-austin,Austin,Burgers,burgers
evangeline-cafe-austin,Austin,Cajun/Creole,cajun
fabi-rosi-austin,Austin,Modern European,modern_european
fabi-rosi-austin,Austin,French,french
fabi-rosi-austin,Austin,German,german
first-watch-austin,Austin,Breakfast & Brunch,breakfast_brunch
first-watch-austin,Austin,Cafes,cafes
first-watch-austin,Austin,American (Traditional),tradamerican
fixe-austins-southern-house-austin,Austin,Southern,southern
fixe-austins-southern-house-austin,Austin,American (New),newamerican
flower-child-austin,Austin,Salad,salad
flower-child-austin,Austin,American (New),newamerican
flower-child-austin,Austin,Vegetarian,vegetarian
forthright-austin-3,Austin,Cafes,cafes
franklin-barbecue-austin,Austin,Barbeque,bbq
franklin-barbecue-austin,Austin,Salad,salad
franklin-barbecue-austin,Austin,Sandwiches,sandwiches
french-quarter-grille-austin,Austin,American (Traditional),tradamerican
french-quarter-grille-austin,Austin,Cajun/Creole,cajun
french-quarter-grille-austin,Austin,Seafood,seafood
fresh-heim-austin-2,Austin,Salad,salad
fresh-heim-austin-2,Austin,Steakhouses,steak
fumaça-gaucha-brazilian-steakhouse-austin,Austin,Steakhouses,steak
fumaça-gaucha-brazilian-steakhouse-austin,Austin,Brazilian,brazilian
fumaça-gaucha-brazilian-steakhouse-austin,Austin,Salad,salad
g-bar-and-bistro-austin,Austin,Cocktail Bars,cocktailbars
g-bar-and-bistro-austin,Austin,American (New),newamerican
g-bar-and-bistro-austin,Austin,Breakfast & Brunch,breakfast_brunch
gambinos-gourmet-exchange-austin,Austin,Southern,southern
gambinos-gourmet-exchange-austin,Austin,Cajun/Creole,cajun
gambinos-gourmet-exchange-austin,Austin,Food Trucks,foodtrucks
general-tsoboy-austin,Austin,Sandwiches,sandwiches
general-tsoboy-austin,Austin,Chinese,chinese
general-tsoboy-austin,Austin,Salad,salad
ginos-vino-osteria-austin,Austin,Italian,italian
ginos-vino-osteria-austin,Austin,Wine Bars,wine_bars
grizzeldas-austin,Austin,Mexican,mexican
grizzeldas-austin,Austin,Bars,bars
grizzeldas-austin,Austin,Tex-Mex,tex-mex
guss-world-famous-fried-chicken-austin,Austin,Southern,southern
guss-world-famous-fried-chicken-austin,Austin,Chicken Shop,chickenshop
hanabi-ramen-and-kushiyaki-austin-2,Austin,Ramen,ramen
hanabi-ramen-and-kushiyaki-austin-2,Austin,Korean,korean
hanabi-sushi-austin-7,Austin,Sushi Bars,sushi
hanabi-sushi-austin-7,Austin,Japanese,japanese
hanabi-sushi-austin-7,Austin,Asian Fusion,asianfusion
heo-eatery-austin,Austin,Vietnamese,vietnamese
hey-you-gonna-eat-or-what-austin,Austin,Southern,southern
hey-you-gonna-eat-or-what-austin,Austin,Food Trucks,foodtrucks
hey-you-gonna-eat-or-what-austin,Austin,Sandwiches,sandwiches
home-slice-pizza-austin,Austin,Pizza,pizza
home-slice-pizza-austin,Austin,Sandwiches,sandwiches
honduras-food-austin,Austin,Caribbean,caribbean
honduras-food-austin,Austin,Imported Food,importedfood
hopdoddy-burger-bar-austin,Austin,Burgers,burgers
hopdoddy-burger-bar-austin,Austin,American (Traditional),tradamerican
hula-hut-austin,Austin,Tex-Mex,tex-mex
hula-hut-austin,Austin,Mexican,mexican
independence-fine-foods-austin,Austin,Coffee & Tea,coffee
independence-fine-foods-austin,Austin,Sandwiches,sandwiches
independence-fine-foods-austin,Austin,Burgers,burgers
inka-chicken-austin,Austin,Peruvian,peruvian
inka-chicken-austin,Austin,Fast Food,hotdogs
inka-chicken-austin,Austin,Latin American,latin
irenes-austin,Austin,Bars,bars
irenes-austin,Austin,American (Traditional),tradamerican
irenes-austin,Austin,Coffee & Tea,coffee
j-t-youngbloods-austin-2,Austin,Chicken Shop,chickenshop
j-t-youngbloods-austin-2,Austin,Ice Cream & Frozen Yogurt,icecream
j-t-youngbloods-austin-2,Austin,Cocktail Bars,cocktailbars
jack-allens-kitchen-360-austin,Austin,American (New),newamerican
jack-allens-kitchen-oak-hill-austin,Austin,American (New),newamerican
jacobys-restaurant-and-mercantile-austin-2,Austin,American (New),newamerican
jacobys-restaurant-and-mercantile-austin-2,Austin,Southern,southern
javis-best-of-tex-mex-austin-3,Austin,Tex-Mex,tex-mex
julies-noodles-austin,Austin,Noodles,noodles
julies-noodles-austin,Austin,Chinese,chinese
juniper-austin,Austin,Italian,italian
juniper-austin,Austin,Modern European,modern_european
juniper-austin,Austin,American (New),newamerican
justines-brasserie-austin,Austin,French,french
kanji-ramen-austin,Austin,Ramen,ramen
kemuri-tatsu-ya-austin-2,Austin,Izakaya,izakaya
kemuri-tatsu-ya-austin-2,Austin,Cocktail Bars,cocktailbars
kemuri-tatsu-ya-austin-2,Austin,Smokehouse,smokehouse
knotty-deck-and-bar-austin,Austin,Bars,bars
knotty-deck-and-bar-austin,Austin,Breakfast & Brunch,breakfast_brunch
knotty-deck-and-bar-austin,Austin,American (New),newamerican
koriente-austin,Austin,Asian Fusion,asianfusion
koriente-austin,Austin,Vegetarian,vegetarian
koriente-austin,Austin,Gluten-Free,gluten_free
l-estelle-house-austin,Austin,French,french
la-bodega-gourmet-austin,Austin,Specialty Food,gourmet
la-bodega-gourmet-austin,Austin,Spanish,spanish
la-pena-austin,Austin,Mexican,mexican
la-traviata-austin,Austin,Italian,italian
lamberts-downtown-barbecue-austin,Austin,Barbeque,bbq
lamberts-downtown-barbecue-austin,Austin,Breakfast & Brunch,breakfast_brunch
launderette-austin,Austin,American (New),newamerican
lazarus-brewing-austin,Austin,Breweries,breweries
lazarus-brewing-austin,Austin,Tacos,tacos
lazarus-brewing-austin,Austin,Coffee Roasteries,coffeeroasteries
lebowskis-grill-austin,Austin,Burgers,burgers
lebowskis-grill-austin,Austin,Breakfast & Brunch,breakfast_brunch
lebowskis-grill-austin,Austin,Sandwiches,sandwiches
lenoir-austin,Austin,American (New),newamerican
lenoir-austin,Austin,Bars,bars
little-barrel-and-brown-austin,Austin,American (New),newamerican
little-barrel-and-brown-austin,Austin,Salad,salad
little-barrel-and-brown-austin,Austin,Soup,soup
lox-box-and-barrel-austin,Austin,Delis,delis
lox-box-and-barrel-austin,Austin,Sandwiches,sandwiches
lox-box-and-barrel-austin,Austin,American (New),newamerican
mai-thai-restaurant-austin,Austin,Thai,thai
mai-thai-restaurant-austin,Austin,Bars,bars
me-con-bistro-austin,Austin,Chinese,chinese
me-con-bistro-austin,Austin,Vietnamese,vietnamese
me-con-bistro-austin,Austin,Asian Fusion,asianfusion
mia-italian-tapas-and-bar-austin,Austin,Italian,italian
mia-italian-tapas-and-bar-austin,Austin,Tapas Bars,tapas
mia-italian-tapas-and-bar-austin,Austin,Breakfast & Brunch,breakfast_brunch
modern-market-eatery-austin,Austin,Salad,salad
modern-market-eatery-austin,Austin,Breakfast & Brunch,breakfast_brunch
modern-market-eatery-austin,Austin,Sandwiches,sandwiches
moonshine-patio-bar-and-grill-austin,Austin,Southern,southern
moonshine-patio-bar-and-grill-austin,Austin,Breakfast & Brunch,breakfast_brunch
moonshine-patio-bar-and-grill-austin,Austin,Venues & Event Spaces,venues
napa-flats-wood-fired-kitchen-austin-austin,Austin,Pizza,pizza
napa-flats-wood-fired-kitchen-austin-austin,Austin,Italian,italian
napa-flats-wood-fired-kitchen-austin-austin,Austin,Mediterranean,mediterranean
no-va-kitchen-and-bar-austin,Austin,Desserts,desserts
no-va-kitchen-and-bar-austin,Austin,Beer Wine & Spirits,beer_and_wine
no-va-kitchen-and-bar-austin,Austin,Burgers,burgers
oasthouse-kitchen-bar-austin,Austin,Gastropubs,gastropubs
oasthouse-kitchen-bar-austin,Austin,American (New),newamerican
odd-duck-austin-2,Austin,American (Traditional),tradamerican
old-thousand-austin,Austin,Bars,bars
old-thousand-austin,Austin,Chinese,chinese
old-thousand-austin,Austin,Asian Fusion,asianfusion
olive-and-june-austin-2,Austin,Italian,italian
papa-donkasu-austin-5,Austin,Japanese,japanese
parkside-austin,Austin,Seafood,seafood
parkside-austin,Austin,American (New),newamerican
peached-tortilla-austin,Austin,Asian Fusion,asianfusion
peached-tortilla-austin,Austin,Southern,southern
perlas-austin,Austin,Seafood,seafood
perlas-austin,Austin,Breakfast & Brunch,breakfast_brunch
perú-sabor-and-pasión-austin-3,Austin,Peruvian,peruvian
pho-please-austin-3,Austin,Vietnamese,vietnamese
picnik-austin-austin-6,Austin,American (New),newamerican
picnik-austin-austin-6,Austin,Coffee & Tea,coffee
picnik-austin-austin-6,Austin,Gluten-Free,gluten_free
pieous-austin,Austin,Pizza,pizza
pieous-austin,Austin,Italian,italian
pieous-austin,Austin,Delis,delis
poke-poke-austin-2,Austin,Hawaiian,hawaiian
poke-poke-austin-2,Austin,Poke,poke
porter-ale-house-and-gastropub-austin,Austin,American (New),newamerican
porter-ale-house-and-gastropub-austin,Austin,Gastropubs,gastropubs
porter-ale-house-and-gastropub-austin,Austin,Cocktail Bars,cocktailbars
péché-austin-3,Austin,Lounges,lounges
péché-austin-3,Austin,French,french
péché-austin-3,Austin,Cocktail Bars,cocktailbars
redfin-seafood-kitchen-austin,Austin,Seafood,seafood
revelry-kitchen-bar-austin,Austin,Bars,bars
revelry-kitchen-bar-austin,Austin,American (Traditional),tradamerican
roaring-fork-austin-3,Austin,American (New),newamerican
roaring-fork-austin,Austin,American (Traditional),tradamerican
roccos-grill-austin-2,Austin,Italian,italian
